timestamp,throughput_mbps,channel_occupancy_percent,channel_occupancy_method,latency_ms,jitter_ms,packet_loss_udp_percent,poll_interval_s,tx_retries_per_s,tx_failed_per_s,rssi_dbm,connected_clients,rssi_delta_db,rssi_moving_avg_dbm,scenario,throughput_score,occupancy_score,retry_failed_score,jitter_score,congestion_score,label
2026-08-25 01:19:20,0.04,16.67,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0003,0.1667,0.0,0.0,0.0751,0
2026-08-25 01:19:27,0.02,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:19:33,0.04,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.33,0.33,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0003,0.1333,0.0001,0.0,0.0601,0
2026-08-25 01:19:40,0.05,16.67,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0003,0.1667,0.0,0.0,0.0751,0
2026-08-25 01:19:46,0.02,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:19:53,0.01,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:19:59,0.02,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:20:06,0.02,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:20:12,0.06,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0004,0.1333,0.0,0.0,0.0601,0
2026-08-25 01:20:18,0.06,13.33,instantaneous_fallback,0.0,0.0,,6.0,2.67,2.67,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0004,0.1333,0.0009,0.0,0.0602,0
2026-08-25 01:20:25,0.01,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:20:31,0.02,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.33,0.33,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0001,0.0,0.06,0
2026-08-25 01:20:38,0.05,16.67,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0003,0.1667,0.0,0.0,0.0751,0
2026-08-25 01:20:44,0.04,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0003,0.1333,0.0,0.0,0.06,0
2026-08-25 01:20:51,0.01,10.0,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1,0.0,0.0,0.045,0
2026-08-25 01:20:57,0.02,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:21:04,0.02,16.67,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1667,0.0,0.0,0.075,0
2026-08-25 01:21:10,0.04,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0003,0.1333,0.0,0.0,0.06,0
2026-08-25 01:21:16,0.04,16.67,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0003,0.1667,0.0,0.0,0.0751,0
2026-08-25 01:21:22,0.03,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0002,0.1333,0.0,0.0,0.06,0
2026-08-25 01:21:29,0.01,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:21:35,0.01,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:21:42,0.01,20.0,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.2,0.0,0.0,0.09,0
2026-08-25 01:21:48,0.05,16.67,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0003,0.1667,0.0,0.0,0.0751,0
2026-08-25 01:21:55,0.13,13.33,instantaneous_fallback,0.0,0.0,,7.0,1.14,1.14,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0009,0.1333,0.0004,0.0,0.0602,0
2026-08-25 01:22:01,0.02,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:22:08,0.01,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:22:14,0.03,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.67,0.67,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0002,0.1333,0.0002,0.0,0.0601,0
2026-08-25 01:22:21,0.06,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0004,0.1333,0.0,0.0,0.0601,0
2026-08-25 01:22:28,0.01,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:22:34,0.01,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:22:41,0.02,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.5,2,-0.5,-46.1,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:22:47,0.01,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.5,2,0.0,-46.2,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:22:54,0.04,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.5,2,0.0,-46.3,combo_s21_60m_s26_60m_7min,0.0003,0.1333,0.0,0.0,0.06,0
2026-08-25 01:23:00,0.01,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.5,-46.3,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:23:07,0.03,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.3,combo_s21_60m_s26_60m_7min,0.0002,0.1333,0.0,0.0,0.06,0
2026-08-25 01:23:14,0.01,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.2,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:23:20,0.02,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.1,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:23:27,0.07,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0005,0.1333,0.0,0.0,0.0601,0
2026-08-25 01:23:33,0.02,16.67,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1667,0.0,0.0,0.075,0
2026-08-25 01:23:41,0.12,13.33,instantaneous_fallback,0.0,0.0,,8.0,0.25,0.25,-45.5,2,0.5,-45.9,combo_s21_60m_s26_60m_7min,0.0008,0.1333,0.0001,0.0,0.0602,0
2026-08-25 01:23:47,0.01,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-45.5,2,0.0,-45.8,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:23:54,0.05,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-45.5,2,0.0,-45.7,combo_s21_60m_s26_60m_7min,0.0003,0.1333,0.0,0.0,0.06,0
2026-08-25 01:24:00,0.07,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.67,0.67,-46.0,2,-0.5,-45.7,combo_s21_60m_s26_60m_7min,0.0005,0.1333,0.0002,0.0,0.0601,0
2026-08-25 01:24:07,0.01,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.29,0.29,-46.0,2,0.0,-45.7,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0001,0.0,0.06,0
2026-08-25 01:24:13,0.01,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-45.8,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:24:20,0.02,16.67,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-45.9,combo_s21_60m_s26_60m_7min,0.0001,0.1667,0.0,0.0,0.075,0
2026-08-25 01:24:26,0.06,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0004,0.1333,0.0,0.0,0.0601,0
2026-08-25 01:24:33,0.06,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0004,0.1333,0.0,0.0,0.0601,0
2026-08-25 01:24:39,0.01,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:24:47,0.04,13.33,instantaneous_fallback,0.0,0.0,,8.0,0.5,0.5,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0003,0.1333,0.0002,0.0,0.0601,0
2026-08-25 01:24:53,0.07,16.67,instantaneous_fallback,0.0,0.0,,6.0,0.67,0.67,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0005,0.1667,0.0002,0.0,0.0752,0
2026-08-25 01:25:00,0.01,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:25:06,0.07,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0005,0.1333,0.0,0.0,0.0601,0
2026-08-25 01:25:13,0.05,13.33,instantaneous_fallback,0.0,0.0,,7.0,4.57,4.57,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0003,0.1333,0.0015,0.0,0.0603,0
2026-08-25 01:25:19,0.05,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0003,0.1333,0.0,0.0,0.06,0
2026-08-25 01:25:26,0.01,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:25:33,0.01,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:25:39,0.05,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0003,0.1333,0.0,0.0,0.06,0
2026-08-25 01:25:46,0.02,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:25:52,0.01,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:26:00,0.03,13.33,instantaneous_fallback,0.0,0.0,,8.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0002,0.1333,0.0,0.0,0.06,0
2026-08-25 01:26:07,0.05,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0003,0.1333,0.0,0.0,0.06,0
2026-08-25 01:26:14,0.04,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.0,2,0.0,-46.0,combo_s21_60m_s26_60m_7min,0.0003,0.1333,0.0,0.0,0.06,0
2026-08-25 01:26:20,0.04,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.5,2,-0.5,-46.1,combo_s21_60m_s26_60m_7min,0.0003,0.1333,0.0,0.0,0.06,0
2026-08-25 01:26:27,0.01,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-46.5,2,0.0,-46.2,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:26:33,0.01,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-46.5,2,0.0,-46.3,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:26:41,0.14,13.33,instantaneous_fallback,0.0,0.0,,8.0,0.25,0.25,-50.5,2,-4.0,-47.2,combo_s21_60m_s26_60m_7min,0.0009,0.1333,0.0001,0.0,0.0602,0
2026-08-25 01:26:48,0.33,13.33,instantaneous_fallback,0.0,0.0,,7.0,97.14,97.14,-50.0,2,0.5,-48.0,combo_s21_60m_s26_60m_7min,0.0022,0.1333,0.0311,0.0,0.0666,0
2026-08-25 01:26:54,0.12,10.0,instantaneous_fallback,0.0,0.0,,6.0,2.33,2.33,-49.5,2,0.5,-48.6,combo_s21_60m_s26_60m_7min,0.0008,0.1,0.0007,0.0,0.0453,0
2026-08-25 01:27:01,0.27,13.33,instantaneous_fallback,0.0,0.0,,7.0,6.0,6.0,-49.5,2,0.0,-49.2,combo_s21_60m_s26_60m_7min,0.0018,0.1333,0.0019,0.0,0.0607,0
2026-08-25 01:27:07,0.02,20.0,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-49.5,2,0.0,-49.8,combo_s21_60m_s26_60m_7min,0.0001,0.2,0.0,0.0,0.09,0
2026-08-25 01:27:14,0.37,16.67,instantaneous_fallback,0.0,0.0,,7.0,2.0,2.0,-49.5,2,0.0,-49.6,combo_s21_60m_s26_60m_7min,0.0025,0.1667,0.0006,0.0,0.0756,0
2026-08-25 01:27:20,0.05,10.0,instantaneous_fallback,0.0,0.0,,6.0,0.33,1.0,-49.5,2,0.0,-49.5,combo_s21_60m_s26_60m_7min,0.0003,0.1,0.0002,0.0,0.0451,0
2026-08-25 01:27:27,0.03,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.29,0.29,-49.5,2,0.0,-49.5,combo_s21_60m_s26_60m_7min,0.0002,0.1333,0.0001,0.0,0.06,0
2026-08-25 01:27:33,0.01,10.0,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-49.5,2,0.0,-49.5,combo_s21_60m_s26_60m_7min,0.0001,0.1,0.0,0.0,0.045,0
2026-08-25 01:27:39,0.02,13.79,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-49.5,2,0.0,-49.5,combo_s21_60m_s26_60m_7min,0.0001,0.1379,0.0,0.0,0.0621,0
2026-08-25 01:27:46,0.02,0.0,delta,0.0,0.0,,7.0,0.0,0.0,-49.0,2,0.5,-49.4,combo_s21_60m_s26_60m_7min,0.0001,0.0,0.0,0.0,0.0,0
2026-08-25 01:27:53,0.06,10.0,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-49.0,2,0.0,-49.3,combo_s21_60m_s26_60m_7min,0.0004,0.1,0.0,0.0,0.0451,0
2026-08-25 01:27:59,0.01,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-49.0,2,0.0,-49.2,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:28:06,0.03,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-49.0,2,0.0,-49.1,combo_s21_60m_s26_60m_7min,0.0002,0.1333,0.0,0.0,0.06,0
2026-08-25 01:28:12,0.01,10.0,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-49.0,2,0.0,-49.0,combo_s21_60m_s26_60m_7min,0.0001,0.1,0.0,0.0,0.045,0
2026-08-25 01:28:19,0.03,10.34,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-49.0,2,0.0,-49.0,combo_s21_60m_s26_60m_7min,0.0002,0.1034,0.0,0.0,0.0466,0
2026-08-25 01:28:25,0.06,100.0,delta,0.0,0.0,,6.0,0.0,0.0,-49.0,2,0.0,-49.0,combo_s21_60m_s26_60m_7min,0.0004,1.0,0.0,0.0,0.4501,1
2026-08-25 01:28:32,0.02,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-49.0,2,0.0,-49.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:28:40,0.03,10.0,instantaneous_fallback,0.0,0.0,,8.0,0.0,0.0,-48.5,2,0.5,-48.9,combo_s21_60m_s26_60m_7min,0.0002,0.1,0.0,0.0,0.045,0
2026-08-25 01:28:47,0.02,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.57,0.57,-48.0,2,0.5,-48.7,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0002,0.0,0.06,0
2026-08-25 01:28:55,0.05,13.33,instantaneous_fallback,0.0,0.0,,8.0,2.25,2.25,-48.0,2,0.0,-48.5,combo_s21_60m_s26_60m_7min,0.0003,0.1333,0.0007,0.0,0.0602,0
2026-08-25 01:29:01,0.01,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-48.0,2,0.0,-48.3,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:29:08,0.01,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-48.0,2,0.0,-48.1,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:29:14,0.01,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-48.0,2,0.0,-48.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:29:21,0.03,16.67,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-48.0,2,0.0,-48.0,combo_s21_60m_s26_60m_7min,0.0002,0.1667,0.0,0.0,0.0751,0
2026-08-25 01:29:27,0.04,16.67,instantaneous_fallback,0.0,0.0,,6.0,2.0,2.0,-48.5,2,-0.5,-48.1,combo_s21_60m_s26_60m_7min,0.0003,0.1667,0.0006,0.0,0.0752,0
2026-08-25 01:29:34,0.01,16.67,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-48.5,2,0.0,-48.2,combo_s21_60m_s26_60m_7min,0.0001,0.1667,0.0,0.0,0.075,0
2026-08-25 01:29:40,0.01,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-48.5,2,0.0,-48.3,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:29:47,0.03,17.24,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-48.0,2,0.5,-48.3,combo_s21_60m_s26_60m_7min,0.0002,0.1724,0.0,0.0,0.0776,0
2026-08-25 01:29:53,0.01,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-48.0,2,0.0,-48.3,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:30:00,0.04,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-48.0,2,0.0,-48.2,combo_s21_60m_s26_60m_7min,0.0003,0.1333,0.0,0.0,0.06,0
2026-08-25 01:30:07,0.02,16.67,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-48.0,2,0.0,-48.1,combo_s21_60m_s26_60m_7min,0.0001,0.1667,0.0,0.0,0.075,0
2026-08-25 01:30:13,0.03,13.33,instantaneous_fallback,0.0,0.0,,6.0,3.0,3.0,-48.0,2,0.0,-48.0,combo_s21_60m_s26_60m_7min,0.0002,0.1333,0.001,0.0,0.0602,0
2026-08-25 01:30:20,0.01,16.67,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-48.0,2,0.0,-48.0,combo_s21_60m_s26_60m_7min,0.0001,0.1667,0.0,0.0,0.075,0
2026-08-25 01:30:26,0.01,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-48.0,2,0.0,-48.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:30:33,0.04,13.79,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-48.0,2,0.0,-48.0,combo_s21_60m_s26_60m_7min,0.0003,0.1379,0.0,0.0,0.0621,0
2026-08-25 01:30:39,0.03,0.0,delta,0.0,0.0,,6.0,1.33,1.33,-48.0,2,0.0,-48.0,combo_s21_60m_s26_60m_7min,0.0002,0.0,0.0004,0.0,0.0001,0
2026-08-25 01:30:46,0.02,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-48.0,2,0.0,-48.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:30:52,0.01,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-48.0,2,0.0,-48.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:30:58,0.06,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-48.0,2,0.0,-48.0,combo_s21_60m_s26_60m_7min,0.0004,0.1333,0.0,0.0,0.0601,0
2026-08-25 01:31:05,0.05,13.33,instantaneous_fallback,0.0,0.0,,7.0,2.29,2.29,-48.0,2,0.0,-48.0,combo_s21_60m_s26_60m_7min,0.0003,0.1333,0.0007,0.0,0.0602,0
2026-08-25 01:31:11,0.05,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-48.0,2,0.0,-48.0,combo_s21_60m_s26_60m_7min,0.0003,0.1333,0.0,0.0,0.06,0
2026-08-25 01:31:18,0.02,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-48.0,2,0.0,-48.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:31:24,0.05,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-48.0,2,0.0,-48.0,combo_s21_60m_s26_60m_7min,0.0003,0.1333,0.0,0.0,0.06,0
2026-08-25 01:31:31,0.02,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-48.0,2,0.0,-48.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:31:38,0.04,16.67,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-48.0,2,0.0,-48.0,combo_s21_60m_s26_60m_7min,0.0003,0.1667,0.0,0.0,0.0751,0
2026-08-25 01:31:45,0.03,16.67,instantaneous_fallback,0.0,0.0,,7.0,2.86,2.86,-48.0,2,0.0,-48.0,combo_s21_60m_s26_60m_7min,0.0002,0.1667,0.0009,0.0,0.0752,0
2026-08-25 01:31:51,0.11,10.0,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-47.5,2,0.5,-47.9,combo_s21_60m_s26_60m_7min,0.0007,0.1,0.0,0.0,0.0451,0
2026-08-25 01:31:59,0.02,16.67,instantaneous_fallback,0.0,0.0,,8.0,0.0,0.0,-47.5,2,0.0,-47.8,combo_s21_60m_s26_60m_7min,0.0001,0.1667,0.0,0.0,0.075,0
2026-08-25 01:32:05,0.01,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-47.5,2,0.0,-47.7,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:32:12,0.05,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-47.0,2,0.5,-47.5,combo_s21_60m_s26_60m_7min,0.0003,0.1333,0.0,0.0,0.06,0
2026-08-25 01:32:18,0.02,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-47.0,2,0.0,-47.3,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:32:24,0.01,16.67,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-47.0,2,0.0,-47.2,combo_s21_60m_s26_60m_7min,0.0001,0.1667,0.0,0.0,0.075,0
2026-08-25 01:32:31,0.01,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-47.0,2,0.0,-47.1,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:32:37,0.03,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-47.0,2,0.0,-47.0,combo_s21_60m_s26_60m_7min,0.0002,0.1333,0.0,0.0,0.06,0
2026-08-25 01:32:44,0.04,13.33,instantaneous_fallback,0.0,0.0,,7.0,1.71,1.71,-47.0,2,0.0,-47.0,combo_s21_60m_s26_60m_7min,0.0003,0.1333,0.0005,0.0,0.0601,0
2026-08-25 01:32:50,0.01,13.33,instantaneous_fallback,0.0,0.0,,6.0,0.0,0.0,-47.0,2,0.0,-47.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
2026-08-25 01:32:57,0.01,13.33,instantaneous_fallback,0.0,0.0,,7.0,0.0,0.0,-47.0,2,0.0,-47.0,combo_s21_60m_s26_60m_7min,0.0001,0.1333,0.0,0.0,0.06,0
